char1:context,char1:importance,char1:expectation,char2:responsibility,char2:importance,char2:expectation,char2:aware,event:intro,event:progress,char1:attention,char1_name,char2_name,story,response,n,temperature,domain,model,prompt
medium,high,high,help,low,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","

<answer>0, 0, 0, 0, 0, 5, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,low,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 5, 6, 5, 6, 5, 2, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,low,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 4, 2, 3, 2, 2, 2, 0, 2, 4, 2, 2, 2, 1, 1, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,low,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","

<answer>0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 2, 4, 3, 2, 2, 2, 1, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,low,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 5, 0, 4, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,low,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 5, 6, 5, 6, 4, 2, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,high,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 4, 2, 3, 3, 2, 2, 0, 2, 4, 2, 1, 1, 1, 0, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,high,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","

<answer>0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 2, 4, 2, 2, 2, 1, 0, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 5, 0, 4, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,help,high,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 5, 5, 5, 4, 2, 4</answer>",0,0,social1,meta-llama/llama-3.1-405b-instruct,reversed_order
